recovery_case_id,service_ticket_id,pms_reservation_id,crm_guest_id,reservation_match_confidence,reservation_match_method,crm_match_confidence,crm_match_method,comp_match_confidence,comp_match_method,guest_tier,traveler_segment,nightly_rate,stay_value,estimated_lifetime_value,guest_value_score,repeat_comp_review_risk,arrival_date,service_date,booking_channel_proxy,room_type_mismatch,room_move_count,special_requests_count,failure_category,issue_code_raw,failure_type,severity,severity_inferred_flag,hotel_responsibility_score,reported_in_stay,resolution_delay_minutes,complaint_sentiment_intensity,review_risk_score,post_stay_score,actual_comp_codes_normalized,actual_comp_labels_raw,actual_comp_face_value,actual_comp_internal_cost,total_onsite_spend,f_and_b_spend,spa_wellness_spend,parking_spend,occupancy_pressure,housekeeping_pressure,front_desk_queue_pressure,food_beverage_capacity_pressure,spa_capacity_pressure,target_property_name,has_rooftop_f_and_b,has_lobby_lounge,has_spa_wellness,has_pool_or_rooftop,has_parking_or_fee_recovery_context,has_beachfront_or_ocean_context,property_context_confidence,rooftop_f_and_b_fit_modifier,spa_wellness_fit_modifier,lobby_lounge_fit_modifier,parking_fee_fit_modifier,late_checkout_fit_modifier,room_upgrade_fit_modifier,brand_experience_weight,property_context_provenance,public_review_risk_prior,review_context_confidence,review_context_provenance,event_pressure_index,weather_disruption_index,local_demand_pressure_index,high_local_demand_flag,demand_context_confidence,demand_context_provenance,target_public_rate,comp_set_median_rate,market_median_rate,proper_vs_comp_set_index,public_rate_pressure_index,high_demand_rate_flag,upgrade_opportunity_cost_proxy,refund_cost_pressure,pricing_quote_count,rate_context_confidence,pricing_provenance,data_quality_flags
case_00382,TKT000382,PMS001504,CRM001504,1.0,direct_pms_reservation_id,0.95,direct_crm_id,0.62,reservation_level_comp_match,new_guest,wellness_getaway,440,880,1130,0.169,0.2,2026-02-03,2026-02-04,direct,false,0,1,maintenance_issue,facilities issue,outcome,5,false,0.83,true,5,0.825,0.633,4.5,future_stay_credit,Comeback offer,350,210,350,250,0,0,0.774,0.842,0.374,0.55,0.442,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.69,0.28,sample_seed_review_taxonomy_prior,0.22,0.142,0.293,false,0.32,sample_seed_local_demand_context,530,625,615,0.848,0.0,false,42,0.86,6,0.92,sample_seed_public_rate_shape,
case_00383,TKT000383,PMS000582,CRM000582,1.0,direct_pms_reservation_id,0.95,direct_crm_id,0.0,no_comp_record,new_guest,coastal_weekend,720,720,1370,0.148,0,2026-10-23,2026-10-23,direct,false,0,0,noise_disruption,sleep disruption,process,1,false,0.48,true,5,0.2,0.277,0,,,0,0,0,0,0,0,0.504,0.325,0.357,0.39,0.42,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.62,0.28,sample_seed_review_taxonomy_prior,0.48,0.145,0.423,false,0.32,sample_seed_local_demand_context,800,800,800,1.0,0.711,false,189,1.159,6,0.92,sample_seed_public_rate_shape,no_review_or_survey;no_comp_record
case_00384,TKT000384,PMS000267,CRM000267,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,new_guest,coastal_weekend,540,540,910,0.135,0,2026-01-30,2026-01-30,direct,true,0,0,valet_or_parking_delay,parking,process,2,true,0.62,true,5,0.388,0.429,6.4,lobby_lounge_credit,Palma credit,125,48,0,0,0,0,0.593,0.551,0.436,0.32,0.455,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.56,0.18,sample_seed_review_taxonomy_prior,0.48,0.021,0.442,false,0.32,sample_seed_local_demand_context,755,690,720,1.094,0.534,false,149,1.108,6,0.92,sample_seed_public_rate_shape,severity_inferred
case_00385,TKT000385,PMS000612,CRM000612,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,vip_guest,local_staycation,750,1500,11370,0.56,0.4,2026-07-20,2026-07-20,ota,false,1,0,maintenance_issue,engineering,outcome,3,true,0.78,true,5,0.6,0.504,0,parking_fee_waiver,Valet comp,115,21,0,0,0,0,0.783,0.864,0.687,0.517,0.712,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.69,0.28,sample_seed_review_taxonomy_prior,0.22,0.071,0.229,false,0.32,sample_seed_local_demand_context,695,690,692,1.007,0.296,false,101,0.986,6,0.92,sample_seed_public_rate_shape,severity_inferred;no_review_or_survey
case_00386,TKT000386,PMS000082,CRM000082,1.0,direct_pms_reservation_id,0.95,direct_crm_id,0.0,no_comp_record,returning_guest,event_or_wedding,740,2220,4890,0.345,0,2026-07-28,2026-07-29,direct,false,0,0,valet_or_parking_delay,parking,process,2,false,0.62,true,21,0.4,0.337,0,,,0,0,120,120,0,0,0.841,0.761,0.6,0.666,0.548,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.56,0.18,sample_seed_review_taxonomy_prior,0.22,0.142,0.25,false,0.32,sample_seed_local_demand_context,770,810,790,0.951,0.593,false,162,1.109,6,0.92,sample_seed_public_rate_shape,no_review_or_survey;no_comp_record
case_00387,TKT000387,PMS000990,CRM000990,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,new_guest,wellness_getaway,590,1770,2630,0.225,0.2,2026-04-19,2026-04-21,ota,false,0,1,room_assignment_expectation_gap,upgrade expectation,outcome,4,false,0.79,false,5,0.8,0.605,0,rooftop_f_and_b_credit,F&B,175,70,245,245,0,0,0.649,0.61,0.633,0.377,0.247,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.68,0.28,sample_seed_review_taxonomy_prior,0.22,0.066,0.251,false,0.32,sample_seed_local_demand_context,650,635,642,1.024,0.119,false,69,0.916,6,0.92,sample_seed_public_rate_shape,no_review_or_survey
case_00388,TKT000388,PMS000898,CRM000898,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,loyalty_guest,wellness_getaway,1120,1120,5470,0.44,0.2,2026-11-16,2026-11-16,travel_advisor,false,0,3,f_and_b_service_lapse,dining delay,process,2,false,0.7,true,5,0.418,0.4,7.1,rooftop_f_and_b_credit,F&B,115,46,0,0,0,0,0.573,0.766,0.604,0.444,0.373,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.6,0.28,sample_seed_review_taxonomy_prior,0.22,0.155,0.273,false,0.32,sample_seed_local_demand_context,625,630,628,0.992,0.02,false,53,0.868,6,0.92,sample_seed_public_rate_shape,
case_00389,TKT000389,PMS001073,CRM001073,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,vip_guest,wellness_getaway,680,680,4070,0.481,0.2,2026-07-17,2026-07-17,direct,true,0,2,billing_or_fee_dispute,fee dispute,process,2,true,0.55,true,5,0.805,0.394,7.1,amenity_gesture,Welcome amenity,70,32,105,105,0,0,0.99,0.961,0.985,0.849,0.907,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.58,0.28,sample_seed_review_taxonomy_prior,0.7,0.056,0.53,false,0.32,sample_seed_local_demand_context,780,770,775,1.013,0.632,false,171,1.129,6,0.92,sample_seed_public_rate_shape,severity_inferred
case_00390,TKT000390,PMS001075,CRM001075,1.0,direct_pms_reservation_id,0.95,direct_crm_id,0.0,no_comp_record,loyalty_guest,event_or_wedding,830,3320,12990,0.584,0,2026-06-06,2026-06-09,ota,false,0,1,f_and_b_service_lapse,order problem,process,2,false,0.7,true,5,0.4,0.375,0,,,0,0,60,0,0,60,0.464,0.349,0.608,0.358,0.59,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.6,0.28,sample_seed_review_taxonomy_prior,0.22,0.159,0.228,false,0.32,sample_seed_local_demand_context,775,775,775,1.0,0.613,false,166,1.117,6,0.92,sample_seed_public_rate_shape,no_review_or_survey;no_comp_record
case_00391,TKT000391,PMS000810,CRM000810,1.0,direct_pms_reservation_id,0.95,direct_crm_id,0.0,no_comp_record,new_guest,local_staycation,650,650,1340,0.161,0,2026-08-20,2026-08-20,travel_advisor,false,0,1,rooftop_pool_access_issue,pool access,process,1,false,0.64,true,5,0.2,0.272,0,,,0,0,0,0,0,0,0.659,0.61,0.394,0.704,0.713,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.6,0.28,sample_seed_review_taxonomy_prior,0.22,0.425,0.299,false,0.32,sample_seed_local_demand_context,765,685,725,1.117,0.573,false,158,1.13,6,0.92,sample_seed_public_rate_shape,no_review_or_survey;no_comp_record
case_00392,TKT000392,PMS000642,CRM000642,1.0,direct_pms_reservation_id,0.95,direct_crm_id,0.0,no_comp_record,event_or_suite_guest,event_or_wedding,1190,2380,14510,0.676,0,2026-09-19,2026-09-20,ota,false,0,1,maintenance_issue,room equipment,outcome,5,false,0.83,true,5,0.767,0.737,3.2,,,0,0,590,555,0,0,0.99,1.0,0.783,0.885,0.738,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.69,0.28,sample_seed_review_taxonomy_prior,0.7,0.033,0.545,false,0.32,sample_seed_local_demand_context,895,885,890,1.011,1.0,true,268,1.283,6,0.92,sample_seed_public_rate_shape,no_comp_record
case_00393,TKT000393,PMS001442,CRM001442,1.0,direct_pms_reservation_id,0.95,direct_crm_id,0.0,no_comp_record,new_guest,wellness_getaway,580,1160,2088,0.208,0,2026-02-12,2026-02-13,direct,false,0,2,housekeeping_miss,linen/turndown,outcome,4,false,0.95,false,5,0.8,0.616,0,,,0,0,200,0,100,100,0.32,0.36,0.357,0.358,0.193,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.72,0.28,sample_seed_review_taxonomy_prior,0.82,0.086,0.647,false,0.32,sample_seed_local_demand_context,760,820,800,0.927,0.553,true,153,1.092,6,0.92,sample_seed_public_rate_shape,ltv_imputed;no_review_or_survey;no_comp_record
case_00394,TKT000394,PMS000865,CRM000865,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,returning_guest,coastal_weekend,700,2800,10780,0.462,0.2,2026-05-15,2026-05-16,corporate,false,0,2,rooftop_pool_access_issue,cabana issue,process,3,false,0.64,false,5,0.6,0.479,0,late_checkout,Late checkout,65,13,875,555,175,145,0.826,0.905,0.474,0.539,0.905,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.6,0.28,sample_seed_review_taxonomy_prior,0.48,0.166,0.438,false,0.32,sample_seed_local_demand_context,875,895,892,0.978,1.0,true,262,1.28,6,0.92,sample_seed_public_rate_shape,no_review_or_survey
case_00395,TKT000395,PMS001382,CRM001382,1.0,direct_pms_reservation_id,0.95,direct_crm_id,0.0,no_comp_record,new_guest,local_staycation,480,480,710,0.13,0,2026-11-30,2026-11-30,corporate,false,0,0,billing_or_fee_dispute,fee dispute,process,2,false,0.55,false,5,0.512,0.362,7.5,,,0,0,100,100,0,0,0.638,0.594,0.5,0.502,0.359,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.58,0.28,sample_seed_review_taxonomy_prior,0.22,0.176,0.243,false,0.32,sample_seed_local_demand_context,545,600,595,0.908,0.0,false,44,0.86,6,0.92,sample_seed_public_rate_shape,no_comp_record
case_00396,TKT000396,PMS000375,CRM000375,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,returning_guest,design_leisure,620,1860,3348,0.345,0,2026-09-06,2026-09-08,ota,true,0,2,room_assignment_expectation_gap,wrong room,outcome,2,false,0.74,true,5,0.385,0.334,8.2,lobby_lounge_credit,Lobby F&B,130,49,310,310,0,0,0.853,0.949,0.72,0.794,0.576,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.68,0.28,sample_seed_review_taxonomy_prior,0.22,0.067,0.246,false,0.32,sample_seed_local_demand_context,720,780,760,0.923,0.395,false,120,1.026,6,0.92,sample_seed_public_rate_shape,ltv_imputed
case_00397,TKT000397,PMS000109,CRM000109,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,new_guest,wellness_getaway,700,2800,5040,0.281,0.2,2026-06-26,2026-06-28,group_or_event,false,0,0,noise_disruption,sleep disruption,process,2,true,0.48,true,5,0.572,0.382,7.4,lobby_lounge_credit,Bar credit,115,44,650,650,0,0,0.967,1.0,0.816,0.676,0.809,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.62,0.28,sample_seed_review_taxonomy_prior,0.7,0.144,0.596,false,0.32,sample_seed_local_demand_context,850,805,815,1.056,0.909,true,238,1.256,6,0.92,sample_seed_public_rate_shape,severity_inferred;ltv_imputed
case_00398,TKT000398,PMS001422,CRM001422,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,new_guest,business_traveler,580,580,730,0.151,0.2,2026-12-14,2026-12-14,ota,false,0,1,housekeeping_miss,room clean issue,outcome,2,false,0.9,true,5,0.4,0.409,0,manager_note,Manager Note,0,0,0,0,0,0,0.403,0.35,0.362,0.214,0.291,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.72,0.28,sample_seed_review_taxonomy_prior,0.22,0.09,0.205,false,0.32,sample_seed_local_demand_context,605,610,608,0.992,0.0,false,48,0.86,6,0.92,sample_seed_public_rate_shape,no_review_or_survey
case_00399,TKT000399,PMS000248,CRM000248,1.0,direct_pms_reservation_id,0.95,direct_crm_id,0.62,reservation_level_comp_match,returning_guest,coastal_weekend,610,610,2340,0.245,0,2026-03-26,2026-03-26,direct,true,0,0,housekeeping_miss,room clean issue,outcome,2,false,0.9,true,5,0.609,0.45,6.9,amenity_gesture,Bottle/amenity,60,27,165,70,0,95,0.695,0.681,0.486,0.332,0.309,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.72,0.28,sample_seed_review_taxonomy_prior,0.22,0.613,0.368,false,0.32,sample_seed_local_demand_context,690,680,685,1.015,0.277,false,97,0.98,6,0.92,sample_seed_public_rate_shape,
case_00400,TKT000400,PMS000138,CRM000138,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,returning_guest,event_or_wedding,570,1710,6460,0.369,0.2,2026-07-19,2026-07-19,group_or_event,true,0,2,maintenance_issue,facilities issue,outcome,2,false,0.78,true,5,0.403,0.377,7.7,late_checkout,Late checkout,105,21,40,0,0,40,0.757,0.736,0.631,0.553,0.654,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.69,0.28,sample_seed_review_taxonomy_prior,0.7,0.164,0.592,false,0.32,sample_seed_local_demand_context,825,815,820,1.012,0.81,true,213,1.203,6,0.92,sample_seed_public_rate_shape,
case_00401,TKT000401,PMS001504,CRM001504,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,new_guest,wellness_getaway,440,880,1130,0.169,0.2,2026-02-03,2026-02-04,direct,false,0,1,housekeeping_miss,hk miss,outcome,5,false,0.95,true,5,0.825,0.642,4.5,future_stay_credit,Comeback offer,350,210,350,250,0,0,0.774,0.842,0.374,0.55,0.442,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.72,0.28,sample_seed_review_taxonomy_prior,0.22,0.142,0.293,false,0.32,sample_seed_local_demand_context,530,625,615,0.848,0.0,false,42,0.86,6,0.92,sample_seed_public_rate_shape,
case_00402,TKT000402,PMS000660,CRM000660,1.0,direct_pms_reservation_id,0.95,direct_crm_id,0.0,no_comp_record,returning_guest,wellness_getaway,570,3990,8660,0.464,0,2026-11-30,2026-12-01,direct,false,0,0,noise_disruption,noise,process,2,true,0.48,true,5,0.509,0.398,7.2,,,0,0,745,590,155,0,0.354,0.34,0.128,0.246,0.278,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.62,0.28,sample_seed_review_taxonomy_prior,0.22,0.638,0.342,false,0.32,sample_seed_local_demand_context,705,760,745,0.928,0.336,false,109,1.001,6,0.92,sample_seed_public_rate_shape,severity_inferred;no_comp_record
case_00403,TKT000403,PMS000793,CRM000793,1.0,direct_pms_reservation_id,0.95,direct_crm_id,0.0,no_comp_record,new_guest,event_or_wedding,600,3600,5770,0.325,0,2026-07-28,2026-07-30,travel_advisor,false,0,0,room_readiness_delay,arrival delay,outcome,5,false,0.93,true,5,1.0,0.726,0,,,0,0,210,80,130,0,0.788,0.784,0.659,0.658,0.719,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.74,0.28,sample_seed_review_taxonomy_prior,0.22,0.078,0.204,false,0.32,sample_seed_local_demand_context,710,695,702,1.022,0.356,false,112,1.015,6,0.92,sample_seed_public_rate_shape,no_review_or_survey;no_comp_record
case_00404,TKT000404,PMS000961,CRM000961,1.0,direct_pms_reservation_id,0.95,direct_crm_id,0.0,no_comp_record,new_guest,event_or_wedding,580,2320,3250,0.241,0,2026-10-28,2026-10-31,travel_advisor,false,0,0,billing_or_fee_dispute,folio issue,process,3,false,0.55,false,5,0.6,0.473,0,,,0,0,475,320,0,0,0.765,0.892,0.613,0.646,0.406,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.58,0.28,sample_seed_review_taxonomy_prior,0.48,0.056,0.432,false,0.32,sample_seed_local_demand_context,755,655,678,1.153,0.534,false,149,1.122,6,0.92,sample_seed_public_rate_shape,no_review_or_survey;no_comp_record
case_00405,TKT000405,PMS000315,CRM000315,1.0,direct_pms_reservation_id,0.95,direct_crm_id,0.0,no_comp_record,new_guest,wellness_getaway,720,2160,3750,0.238,0,2026-07-25,2026-07-27,direct,false,0,0,spa_wellness_service_issue,spa issue,process,5,false,0.79,false,5,0.902,0.635,4.3,,,0,0,0,0,0,0,0.542,0.447,0.403,0.41,0.386,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.64,0.28,sample_seed_review_taxonomy_prior,0.22,0.076,0.211,false,0.32,sample_seed_local_demand_context,845,820,820,1.03,0.889,true,233,1.241,6,0.92,sample_seed_public_rate_shape,no_comp_record
case_00406,TKT000406,PMS000854,CRM000854,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,vip_guest,business_traveler,960,960,1728,0.439,0.2,2026-07-20,2026-07-20,group_or_event,false,0,0,maintenance_issue,facilities issue,outcome,5,false,0.83,true,5,0.989,0.705,3.6,rooftop_f_and_b_credit,Restaurant credit,120,48,0,0,0,0,0.783,0.864,0.687,0.517,0.712,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.69,0.28,sample_seed_review_taxonomy_prior,0.22,0.071,0.229,false,0.32,sample_seed_local_demand_context,695,690,692,1.007,0.296,false,101,0.986,6,0.92,sample_seed_public_rate_shape,ltv_imputed
case_00407,TKT000407,PMS000563,CRM000563,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,new_guest,business_traveler,940,3760,7500,0.35,0,2026-07-10,2026-07-12,corporate,false,0,0,room_readiness_delay,room_not_ready,outcome,4,false,0.93,false,5,0.752,0.583,5.3,rooftop_f_and_b_credit,Rooftop credit,190,76,0,0,0,0,0.99,1.0,0.923,0.768,0.592,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.74,0.28,sample_seed_review_taxonomy_prior,0.7,0.29,0.562,false,0.32,sample_seed_local_demand_context,860,830,845,1.036,0.949,true,248,1.267,6,0.92,sample_seed_public_rate_shape,
case_00408,TKT000408,PMS000958,CRM000958,1.0,direct_pms_reservation_id,0.95,direct_crm_id,0.62,reservation_level_comp_match,new_guest,coastal_weekend,620,1240,2560,0.184,0,2026-08-12,2026-08-13,direct,false,0,0,housekeeping_miss,linen/turndown,outcome,3,false,0.9,true,5,0.563,0.442,7.0,late_checkout,Extended departure,90,18,325,190,0,0,0.685,0.739,0.415,0.382,0.719,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.72,0.28,sample_seed_review_taxonomy_prior,0.22,0.079,0.25,false,0.32,sample_seed_local_demand_context,690,745,718,0.926,0.277,false,97,0.976,6,0.92,sample_seed_public_rate_shape,
case_00409,TKT000409,PMS000900,CRM000900,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,new_guest,local_staycation,660,1320,1850,0.181,0,2026-01-10,2026-01-11,ota,false,0,0,maintenance_issue,room equipment,outcome,5,false,0.83,false,5,1.0,0.609,4.8,spa_wellness_credit,Treatment recovery,375,206,0,0,0,0,0.764,0.905,0.564,0.725,0.3,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.69,0.28,sample_seed_review_taxonomy_prior,0.48,0.155,0.447,false,0.32,sample_seed_local_demand_context,805,815,815,0.988,0.731,true,194,1.167,6,0.92,sample_seed_public_rate_shape,
case_00410,TKT000410,PMS000058,CRM000058,0.78,guest_key_date_window,0.95,direct_crm_id,0.0,no_comp_record,new_guest,design_leisure,500,1500,2930,0.2,0.2,2026-11-17,2026-11-19,ota,false,0,0,room_readiness_delay,late room,outcome,2,false,0.88,true,5,0.4,0.415,0,,,0,0,1060,590,470,0,0.32,0.392,0.291,0.23,0.123,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.74,0.28,sample_seed_review_taxonomy_prior,0.22,0.077,0.206,false,0.32,sample_seed_local_demand_context,795,740,765,1.074,0.692,false,185,1.169,6,0.92,sample_seed_public_rate_shape,no_review_or_survey;no_comp_record
case_00411,TKT000411,PMS001524,CRM001524,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,returning_guest,wellness_getaway,780,780,2360,0.253,0.2,2026-09-06,2026-09-06,travel_advisor,true,0,0,rooftop_pool_access_issue,rooftop issue,process,3,false,0.64,true,5,0.6,0.479,0,amenity_gesture,Amenity,75,34,465,170,245,50,0.933,0.919,0.773,0.686,0.838,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.6,0.28,sample_seed_review_taxonomy_prior,0.7,0.17,0.537,false,0.32,sample_seed_local_demand_context,845,865,855,0.977,0.889,true,233,1.234,6,0.92,sample_seed_public_rate_shape,no_review_or_survey
case_00412,TKT000412,PMS000310,CRM000310,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,loyalty_guest,event_or_wedding,680,2040,7170,0.451,0,2026-02-05,2026-02-06,direct,false,0,0,f_and_b_service_lapse,restaurant issue,process,3,false,0.7,true,5,0.556,0.464,6.3,rooftop_f_and_b_credit,Restaurant credit,215,86,1360,1360,0,0,0.669,0.661,0.48,0.609,0.393,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.6,0.28,sample_seed_review_taxonomy_prior,0.48,0.114,0.407,false,0.32,sample_seed_local_demand_context,680,620,645,1.097,0.237,false,90,0.984,6,0.92,sample_seed_public_rate_shape,
case_00413,TKT000413,PMS001177,CRM001177,1.0,direct_pms_reservation_id,0.95,direct_crm_id,1.0,direct_ticket_id,new_guest,business_traveler,730,2190,2730,0.23,0.2,2026-01-19,2026-01-20,direct,false,0,0,rooftop_pool_access_issue,rooftop issue,process,1,false,0.64,true,5,0.219,0.304,8.3,rooftop_f_and_b_credit,Food Credit,185,74,0,0,0,0,0.486,0.564,0.393,0.508,0.231,Santa Monica Proper Hotel,true,true,true,true,true,true,0.88,1.22,1.18,1.12,1.04,1.04,1.08,0.92,observed_public_property_context,0.6,0.28,sample_seed_review_taxonomy_prior,0.22,0.084,0.22,false,0.32,sample_seed_local_demand_context,580,645,620,0.899,0.0,false,46,0.86,6,0.92,sample_seed_public_rate_shape,
