comparison_version,policy_id,policy_label,policy_strategy,selection_eligible,recovery_case_id,guest_tier,failure_category,severity,hotel_responsibility_score,reported_in_stay,occupancy_pressure,high_demand_rate_flag,high_local_demand_flag,reservation_match_confidence,crm_match_confidence,reference_recovery_need_score,reference_recovery_tier,recommendation_status,selected_comp_code,selected_comp_label,selected_guest_facing_value,internal_cost_low,internal_cost_mid,internal_cost_high,issue_fit_score,selected_min_tier_fit,selected_max_tier_fit,adequacy_evaluable,recovery_adequate,safe_recovery_path,high_risk_case,high_risk_under_recovery,operational_infeasible,operational_pressure_review,fit_uncertainty_review,property_aligned_gesture,direct_room_refund,manager_review_required,manager_review_evaluable,data_hold_case,data_hold_compliant,tier_five_review_compliant,evaluation_provenance
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00410,new_guest,room_readiness_delay,2,0.88,true,0.32,false,false,0.78,0.95,48.06,3,recommendation,late_checkout,late checkout,85,7,17,38,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00411,returning_guest,rooftop_pool_access_issue,3,0.64,true,0.933,true,false,1.0,0.95,51.65,3,reference_action,amenity_gesture,in-room amenity gesture,75,34,34,34,0.7,1,3,true,true,true,false,false,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00411,returning_guest,rooftop_pool_access_issue,3,0.64,true,0.933,true,false,1.0,0.95,51.65,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00411,returning_guest,rooftop_pool_access_issue,3,0.64,true,0.933,true,false,1.0,0.95,51.65,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00411,returning_guest,rooftop_pool_access_issue,3,0.64,true,0.933,true,false,1.0,0.95,51.65,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00411,returning_guest,rooftop_pool_access_issue,3,0.64,true,0.933,true,false,1.0,0.95,51.65,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00412,loyalty_guest,f_and_b_service_lapse,3,0.7,true,0.669,false,false,1.0,0.95,54.37,3,reference_action,rooftop_f_and_b_credit,Calabra or Palma dining credit,215,86,86,86,0.88,2,5,true,true,true,false,false,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00412,loyalty_guest,f_and_b_service_lapse,3,0.7,true,0.669,false,false,1.0,0.95,54.37,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.88,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00412,loyalty_guest,f_and_b_service_lapse,3,0.7,true,0.669,false,false,1.0,0.95,54.37,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.88,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00412,loyalty_guest,f_and_b_service_lapse,3,0.7,true,0.669,false,false,1.0,0.95,54.37,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.88,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00412,loyalty_guest,f_and_b_service_lapse,3,0.7,true,0.669,false,false,1.0,0.95,54.37,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.88,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00413,new_guest,rooftop_pool_access_issue,1,0.64,true,0.486,false,false,1.0,0.95,34.33,2,reference_action,rooftop_f_and_b_credit,Calabra or Palma dining credit,185,74,74,74,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00413,new_guest,rooftop_pool_access_issue,1,0.64,true,0.486,false,false,1.0,0.95,34.33,2,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,135,34,54,81,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00413,new_guest,rooftop_pool_access_issue,1,0.64,true,0.486,false,false,1.0,0.95,34.33,2,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,135,34,54,81,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00413,new_guest,rooftop_pool_access_issue,1,0.64,true,0.486,false,false,1.0,0.95,34.33,2,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,135,34,54,81,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00413,new_guest,rooftop_pool_access_issue,1,0.64,true,0.486,false,false,1.0,0.95,34.33,2,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,135,34,54,81,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00414,new_guest,room_assignment_expectation_gap,3,0.74,true,0.622,false,false,0.58,0.95,54.43,3,reference_action,late_checkout,late checkout,75,15,15,15,0.5,2,4,true,false,false,false,false,false,false,false,true,false,false,false,true,false,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00414,new_guest,room_assignment_expectation_gap,3,0.74,true,0.622,false,false,0.58,0.95,54.43,3,data_quality_hold,data_quality_hold,Data-quality hold,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00414,new_guest,room_assignment_expectation_gap,3,0.74,true,0.622,false,false,0.58,0.95,54.43,3,data_quality_hold,data_quality_hold,Data-quality hold,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00414,new_guest,room_assignment_expectation_gap,3,0.74,true,0.622,false,false,0.58,0.95,54.43,3,data_quality_hold,data_quality_hold,Data-quality hold,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00414,new_guest,room_assignment_expectation_gap,3,0.74,true,0.622,false,false,0.58,0.95,54.43,3,data_quality_hold,data_quality_hold,Data-quality hold,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00415,returning_guest,noise_disruption,3,0.48,false,0.868,true,false,1.0,0.95,52.95,3,reference_action,amenity_gesture,in-room amenity gesture,65,29,29,29,0.78,1,3,true,true,true,false,false,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00415,returning_guest,noise_disruption,3,0.48,false,0.868,true,false,1.0,0.95,52.95,3,recommendation,amenity_gesture,in-room amenity gesture,55,14,25,36,0.78,1,3,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00415,returning_guest,noise_disruption,3,0.48,false,0.868,true,false,1.0,0.95,52.95,3,recommendation,amenity_gesture,in-room amenity gesture,55,14,25,36,0.78,1,3,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00415,returning_guest,noise_disruption,3,0.48,false,0.868,true,false,1.0,0.95,52.95,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.62,3,5,true,true,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00415,returning_guest,noise_disruption,3,0.48,false,0.868,true,false,1.0,0.95,52.95,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.62,3,5,true,true,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00416,loyalty_guest,room_readiness_delay,2,0.88,true,0.659,false,false,1.0,0.95,53.16,3,reference_action,manager_note,manager note and personal follow-up,0,0,0,0,0.72,1,3,true,true,true,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00416,loyalty_guest,room_readiness_delay,2,0.88,true,0.659,false,false,1.0,0.95,53.16,3,recommendation,late_checkout,late checkout,85,7,17,38,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00416,loyalty_guest,room_readiness_delay,2,0.88,true,0.659,false,false,1.0,0.95,53.16,3,recommendation,late_checkout,late checkout,85,7,17,38,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00416,loyalty_guest,room_readiness_delay,2,0.88,true,0.659,false,false,1.0,0.95,53.16,3,recommendation,room_upgrade,room upgrade,300,24,75,195,0.48,3,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00416,loyalty_guest,room_readiness_delay,2,0.88,true,0.659,false,false,1.0,0.95,53.16,3,recommendation,late_checkout,late checkout,85,7,17,38,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00417,new_guest,valet_or_parking_delay,1,0.62,true,0.659,false,false,0.78,0.95,34.58,2,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00417,new_guest,valet_or_parking_delay,1,0.62,true,0.659,false,false,0.78,0.95,34.58,2,recommendation,parking_fee_waiver,parking or destination-fee waiver,75,6,14,26,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00417,new_guest,valet_or_parking_delay,1,0.62,true,0.659,false,false,0.78,0.95,34.58,2,recommendation,parking_fee_waiver,parking or destination-fee waiver,75,6,14,26,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00417,new_guest,valet_or_parking_delay,1,0.62,true,0.659,false,false,0.78,0.95,34.58,2,recommendation,parking_fee_waiver,parking or destination-fee waiver,75,6,14,26,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00417,new_guest,valet_or_parking_delay,1,0.62,true,0.659,false,false,0.78,0.95,34.58,2,recommendation,parking_fee_waiver,parking or destination-fee waiver,75,6,14,26,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00418,new_guest,housekeeping_miss,2,0.9,false,0.912,true,false,1.0,0.95,50.77,3,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00418,new_guest,housekeeping_miss,2,0.9,false,0.912,true,false,1.0,0.95,50.77,3,recommendation,amenity_gesture,in-room amenity gesture,55,14,25,36,0.8,1,3,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00418,new_guest,housekeeping_miss,2,0.9,false,0.912,true,false,1.0,0.95,50.77,3,recommendation,amenity_gesture,in-room amenity gesture,55,14,25,36,0.8,1,3,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00418,new_guest,housekeeping_miss,2,0.9,false,0.912,true,false,1.0,0.95,50.77,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.25,3,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
