audit_id,recovery_case_id,service_ticket_id,pms_reservation_id,audit_class,audit_flags,recommended_action,guest_tier,traveler_segment,failure_category,severity,recovery_need_score,review_risk_score,stay_value,estimated_lifetime_value,public_rate_pressure_index,high_demand_rate_flag,target_public_rate,comp_set_median_rate,rate_context_confidence,pricing_provenance,actual_comp_codes_normalized,actual_comp_face_value,actual_comp_internal_cost,recommended_comp_code,recommended_comp_label,recommended_comp_value,recommended_internal_cost,recommended_internal_cost_low,recommended_internal_cost_high,recommended_minus_actual_value,internal_cost_delta,manager_review_flag,decision_confidence,recommendation_stability,policy_id,policy_version,reservation_match_confidence,crm_match_confidence,data_quality_flags,recommendation_reason_codes
audit_00369,case_00369,TKT000369,PMS000993,under_recovered,,Review upward variance between the matched synthetic action and context-engine recommendation.,returning_guest,local_staycation,maintenance_issue,3,58.92,0.504,5740,10332,1.0,true,915,890,0.92,sample_seed_public_rate_shape,manager_note,0,0,spa_wellness_credit,Surya Spa or Recovery Suite credit,330,182,99,248,330,182,false,moderate,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,ltv_imputed;no_review_or_survey,hotel_responsible_failure;recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00370,case_00370,TKT000370,PMS000834,aligned_recovery,,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,new_guest,wellness_getaway,noise_disruption,3,54.21,0.494,2920,5070,0.632,false,780,770,0.92,sample_seed_public_rate_shape,rooftop_f_and_b_credit,170,68,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,151,82,206,105,83,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,,high_perceived_value_lower_estimated_cost
audit_00371,case_00371,TKT000371,PMS000134,aligned_recovery,severity_inferred,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,loyalty_guest,design_leisure,maintenance_issue,3,57.35,0.504,1280,6220,0.474,false,740,695,0.92,sample_seed_public_rate_shape,rooftop_f_and_b_credit,180,72,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,151,82,206,95,79,false,moderate,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,severity_inferred;no_review_or_survey,high_guest_relationship_value;hotel_responsible_failure;recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00372,case_00372,TKT000372,PMS001238,aligned_recovery,high_severity,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,returning_guest,design_leisure,room_readiness_delay,4,67.7,0.543,750,2220,1.0,true,895,890,0.92,sample_seed_public_rate_shape,rooftop_f_and_b_credit,200,80,rooftop_f_and_b_credit,Calabra or Palma dining credit,180,72,45,108,-20,-8,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,,hotel_responsible_failure;high_severity_issue;recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00373,case_00373,TKT000373,PMS001572,under_recovered,,Review upward variance between the matched synthetic action and context-engine recommendation.,new_guest,wellness_getaway,maintenance_issue,3,56.31,0.425,2960,5810,0.336,false,705,700,0.92,sample_seed_public_rate_shape,amenity_gesture,80,36,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,151,82,206,195,115,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,,hotel_responsible_failure;high_perceived_value_lower_estimated_cost
audit_00374,case_00374,TKT000374,PMS000044,aligned_recovery,,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,new_guest,wellness_getaway,billing_or_fee_dispute,3,51.02,0.386,3400,4620,0.079,false,640,640,0.92,sample_seed_public_rate_shape,manager_note,0,0,parking_fee_waiver,parking or destination-fee waiver,85,15,7,30,85,15,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,,high_perceived_value_lower_estimated_cost
audit_00375,case_00375,TKT000375,PMS001163,aligned_recovery,severity_inferred,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,new_guest,local_staycation,housekeeping_miss,3,57.42,0.53,1890,3070,0.534,false,755,655,0.92,sample_seed_public_rate_shape,late_checkout,100,20,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,60,38,90,50,40,false,moderate,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,severity_inferred,hotel_responsible_failure;recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00376,case_00376,TKT000376,PMS000123,aligned_recovery,,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,new_guest,business_traveler,noise_disruption,2,40.44,0.381,2800,3740,0.257,false,685,670,0.92,sample_seed_public_rate_shape,manager_note,0,0,late_checkout,late checkout,75,15,6,34,75,15,false,high,0.889,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,no_review_or_survey,recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00377,case_00377,TKT000377,PMS000946,under_recovered,,Review upward variance between the matched synthetic action and context-engine recommendation.,returning_guest,wellness_getaway,room_readiness_delay,3,58.64,0.495,2430,9970,0.0,false,620,565,0.92,sample_seed_public_rate_shape,rooftop_f_and_b_credit,145,58,room_upgrade,room upgrade,360,90,29,234,215,32,false,moderate,0.667,intelligent_generosity,smp-public-context-v1.0.0,0.78,0.95,,hotel_responsible_failure;recoverable_before_checkout;high_perceived_value_lower_estimated_cost;property_fit_changed_recovery
audit_00378,case_00378,TKT000378,PMS000776,data_quality_hold,no_historical_comp_record,Resolve source matching or missing reference action before comparing policies.,loyalty_guest,coastal_weekend,f_and_b_service_lapse,2,49.89,0.375,2840,16350,0.494,false,745,725,0.92,sample_seed_public_rate_shape,,0,0,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,60,38,90,150,60,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,no_review_or_survey;no_comp_record,high_guest_relationship_value;hotel_responsible_failure;high_perceived_value_lower_estimated_cost
audit_00379,case_00379,TKT000379,PMS000609,aligned_recovery,,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,new_guest,wellness_getaway,spa_wellness_service_issue,3,53.19,0.451,1160,2210,0.593,false,770,700,0.92,sample_seed_public_rate_shape,amenity_gesture,60,27,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,151,82,206,215,124,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,,hotel_responsible_failure;recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00380,case_00380,TKT000380,PMS000537,aligned_recovery,high_severity,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,returning_guest,coastal_weekend,valet_or_parking_delay,4,62.41,0.573,2480,10050,0.237,false,680,735,0.92,sample_seed_public_rate_shape,room_upgrade,330,82,parking_fee_waiver,parking or destination-fee waiver,100,18,8,35,-230,-64,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,no_review_or_survey,high_severity_issue;recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00381,case_00381,TKT000381,PMS001345,data_quality_hold,no_historical_comp_record,Resolve source matching or missing reference action before comparing policies.,returning_guest,design_leisure,housekeeping_miss,3,59.73,0.513,2650,10430,0.336,false,705,760,0.92,sample_seed_public_rate_shape,,0,0,rooftop_f_and_b_credit,Calabra or Palma dining credit,180,72,45,108,180,72,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,no_review_or_survey;no_comp_record,hotel_responsible_failure;recoverable_before_checkout;high_perceived_value_lower_estimated_cost;property_fit_changed_recovery
audit_00382,case_00382,TKT000382,PMS001504,aligned_recovery,high_severity,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,new_guest,wellness_getaway,maintenance_issue,5,70.28,0.633,880,1130,0.0,false,530,625,0.92,sample_seed_public_rate_shape,future_stay_credit,350,210,spa_wellness_credit,Surya Spa or Recovery Suite credit,330,182,99,248,-20,-28,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,,hotel_responsible_failure;high_severity_issue;recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00383,case_00383,TKT000383,PMS000582,data_quality_hold,no_historical_comp_record,Resolve source matching or missing reference action before comparing policies.,new_guest,coastal_weekend,noise_disruption,1,30.13,0.277,720,1370,0.711,false,800,800,0.92,sample_seed_public_rate_shape,,0,0,late_checkout,late checkout,75,15,6,34,75,15,false,high,0.963,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,no_review_or_survey;no_comp_record,recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00384,case_00384,TKT000384,PMS000267,aligned_recovery,severity_inferred,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,new_guest,coastal_weekend,valet_or_parking_delay,2,41.43,0.429,540,910,0.534,false,755,690,0.92,sample_seed_public_rate_shape,lobby_lounge_credit,125,48,parking_fee_waiver,parking or destination-fee waiver,75,14,6,26,-50,-34,false,moderate,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,severity_inferred,recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00385,case_00385,TKT000385,PMS000612,under_recovered,severity_inferred,Review upward variance between the matched synthetic action and context-engine recommendation.,vip_guest,local_staycation,maintenance_issue,3,59.01,0.504,1500,11370,0.296,false,695,690,0.92,sample_seed_public_rate_shape,parking_fee_waiver,115,21,future_stay_credit,future-stay credit,260,156,78,221,145,135,false,moderate,0.815,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,severity_inferred;no_review_or_survey,high_guest_relationship_value;hotel_responsible_failure;recoverable_before_checkout
audit_00386,case_00386,TKT000386,PMS000082,data_quality_hold,no_historical_comp_record,Resolve source matching or missing reference action before comparing policies.,returning_guest,event_or_wedding,valet_or_parking_delay,2,44.34,0.337,2220,4890,0.593,false,770,810,0.92,sample_seed_public_rate_shape,,0,0,parking_fee_waiver,parking or destination-fee waiver,85,15,7,30,85,15,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,no_review_or_survey;no_comp_record,recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00387,case_00387,TKT000387,PMS000990,aligned_recovery,high_severity,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,new_guest,wellness_getaway,room_assignment_expectation_gap,4,66.13,0.605,1770,2630,0.119,false,650,635,0.92,sample_seed_public_rate_shape,rooftop_f_and_b_credit,175,70,rooftop_f_and_b_credit,Calabra or Palma dining credit,180,72,45,108,5,2,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,no_review_or_survey,hotel_responsible_failure;high_severity_issue;high_perceived_value_lower_estimated_cost;property_fit_changed_recovery
audit_00388,case_00388,TKT000388,PMS000898,aligned_recovery,,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,loyalty_guest,wellness_getaway,f_and_b_service_lapse,2,46.51,0.4,1120,5470,0.02,false,625,630,0.92,sample_seed_public_rate_shape,rooftop_f_and_b_credit,115,46,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,60,38,90,35,14,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,,high_guest_relationship_value;hotel_responsible_failure;recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00389,case_00389,TKT000389,PMS001073,aligned_recovery,severity_inferred,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,vip_guest,wellness_getaway,billing_or_fee_dispute,2,47.55,0.394,680,4070,0.632,false,780,770,0.92,sample_seed_public_rate_shape,amenity_gesture,70,32,parking_fee_waiver,parking or destination-fee waiver,85,15,7,30,15,-17,false,moderate,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,severity_inferred,high_guest_relationship_value;recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00390,case_00390,TKT000390,PMS001075,data_quality_hold,no_historical_comp_record,Resolve source matching or missing reference action before comparing policies.,loyalty_guest,event_or_wedding,f_and_b_service_lapse,2,47.69,0.375,3320,12990,0.613,false,775,775,0.92,sample_seed_public_rate_shape,,0,0,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,60,38,90,150,60,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,no_review_or_survey;no_comp_record,high_guest_relationship_value;hotel_responsible_failure;recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00391,case_00391,TKT000391,PMS000810,data_quality_hold,no_historical_comp_record,Resolve source matching or missing reference action before comparing policies.,new_guest,local_staycation,rooftop_pool_access_issue,1,32.84,0.272,650,1340,0.573,false,765,685,0.92,sample_seed_public_rate_shape,,0,0,rooftop_f_and_b_credit,Calabra or Palma dining credit,135,54,34,81,135,54,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,no_review_or_survey;no_comp_record,recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00392,case_00392,TKT000392,PMS000642,data_quality_hold,no_historical_comp_record;manager_review_model_flag;high_review_risk;high_severity,Resolve source matching or missing reference action before comparing policies.,event_or_suite_guest,event_or_wedding,maintenance_issue,5,77.56,0.737,2380,14510,1.0,true,895,885,0.92,sample_seed_public_rate_shape,,0,0,future_stay_credit,future-stay credit,415,249,124,353,415,249,true,high,0.963,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,no_comp_record,high_guest_relationship_value;hotel_responsible_failure;high_severity_issue;high_review_risk;recoverable_before_checkout;manager_review_required
audit_00393,case_00393,TKT000393,PMS001442,data_quality_hold,no_historical_comp_record;high_severity,Resolve source matching or missing reference action before comparing policies.,new_guest,wellness_getaway,housekeeping_miss,4,69.19,0.616,1160,2088,0.553,true,760,820,0.92,sample_seed_public_rate_shape,,0,0,rooftop_f_and_b_credit,Calabra or Palma dining credit,180,72,45,108,180,72,false,moderate,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,ltv_imputed;no_review_or_survey;no_comp_record,hotel_responsible_failure;high_severity_issue;high_perceived_value_lower_estimated_cost
audit_00394,case_00394,TKT000394,PMS000865,aligned_recovery,,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,returning_guest,coastal_weekend,rooftop_pool_access_issue,3,56.41,0.479,2800,10780,1.0,true,875,895,0.92,sample_seed_public_rate_shape,late_checkout,65,13,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,60,38,90,85,47,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,no_review_or_survey,high_perceived_value_lower_estimated_cost
audit_00395,case_00395,TKT000395,PMS001382,data_quality_hold,no_historical_comp_record,Resolve source matching or missing reference action before comparing policies.,new_guest,local_staycation,billing_or_fee_dispute,2,42.73,0.362,480,710,0.0,false,545,600,0.92,sample_seed_public_rate_shape,,0,0,parking_fee_waiver,parking or destination-fee waiver,85,15,7,30,85,15,false,high,1.0,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,no_comp_record,high_perceived_value_lower_estimated_cost
audit_00396,case_00396,TKT000396,PMS000375,aligned_recovery,,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,returning_guest,design_leisure,room_assignment_expectation_gap,2,45.57,0.334,1860,3348,0.395,false,720,780,0.92,sample_seed_public_rate_shape,lobby_lounge_credit,130,49,room_upgrade,room upgrade,300,75,24,195,170,26,false,moderate,0.963,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,ltv_imputed,hotel_responsible_failure;recoverable_before_checkout;high_perceived_value_lower_estimated_cost
audit_00397,case_00397,TKT000397,PMS000109,aligned_recovery,severity_inferred,Matched synthetic action and context-engine recommendation are within the diagnostic tolerance.,new_guest,wellness_getaway,noise_disruption,2,41.98,0.382,2800,5040,0.909,true,850,805,0.92,sample_seed_public_rate_shape,lobby_lounge_credit,115,44,rooftop_f_and_b_credit,Calabra or Palma dining credit,135,54,34,81,20,10,false,moderate,0.667,intelligent_generosity,smp-public-context-v1.0.0,1.0,0.95,severity_inferred;ltv_imputed,recoverable_before_checkout;high_perceived_value_lower_estimated_cost
