sample_row_id,source_row_number,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,stay_nights,room_type_mismatch
booking_sample_0841,101783,City Hotel,0,8,2016,November,47,15,0,3,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,83.13,0,0,Check-Out,2016-11-18,3,false
booking_sample_0842,101811,City Hotel,0,54,2016,November,47,16,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,57.93,0,1,Check-Out,2016-11-19,3,false
booking_sample_0843,101944,City Hotel,0,17,2016,November,47,16,0,4,2,0,0,SC,CPV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,74.8,0,2,Check-Out,2016-11-20,4,false
booking_sample_0844,102056,City Hotel,0,0,2016,November,48,23,0,0,0,0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,A,0,No Deposit,9,NULL,0,Transient,0,0,1,Check-Out,2016-11-23,0,false
booking_sample_0845,102795,City Hotel,0,41,2016,December,49,2,2,2,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,130.9,0,2,Check-Out,2016-12-06,4,false
booking_sample_0846,102966,City Hotel,0,5,2016,December,50,8,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,111,0,1,Check-Out,2016-12-10,2,false
booking_sample_0847,103057,City Hotel,0,80,2016,December,50,9,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,2016-12-11,2,true
booking_sample_0848,103065,City Hotel,0,157,2016,December,50,8,0,3,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,83,NULL,0,Transient-Party,92.65,0,0,Check-Out,2016-12-11,3,true
booking_sample_0849,103168,City Hotel,0,0,2016,December,51,13,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,391,NULL,0,Transient,88.2,1,0,Check-Out,2016-12-14,1,false
booking_sample_0850,103244,City Hotel,0,55,2016,December,51,13,0,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,74.8,0,2,Check-Out,2016-12-17,4,false
booking_sample_0851,103253,City Hotel,0,9,2016,December,51,16,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,98,0,0,Check-Out,2016-12-17,1,false
booking_sample_0852,103263,City Hotel,0,12,2016,December,51,15,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,117,0,0,Check-Out,2016-12-18,3,false
booking_sample_0853,103474,City Hotel,0,72,2016,December,52,23,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,93.6,0,1,Check-Out,2016-12-26,3,false
booking_sample_0854,103636,City Hotel,0,173,2016,December,53,26,1,2,2,2,0,BB,BRA,Direct,Direct,0,0,0,E,E,1,No Deposit,NULL,NULL,0,Transient,132,0,1,Check-Out,2016-12-29,3,false
booking_sample_0855,103831,City Hotel,0,7,2016,December,53,29,1,3,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,125.8,0,2,Check-Out,2017-01-02,4,false
booking_sample_0856,104029,City Hotel,0,258,2016,December,53,28,2,5,1,1,0,BB,CHE,Online TA,TA/TO,0,0,0,B,A,2,No Deposit,9,NULL,0,Transient,73.41,0,3,Check-Out,2017-01-04,7,true
booking_sample_0857,104262,City Hotel,0,128,2017,January,1,6,1,2,0,2,0,BB,THA,Online TA,TA/TO,0,0,0,B,A,0,No Deposit,9,NULL,0,Transient,82.44,0,0,Check-Out,2017-01-09,3,true
booking_sample_0858,104266,City Hotel,0,0,2017,January,1,6,2,2,2,0,0,BB,KOR,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,80,0,0,Check-Out,2017-01-10,4,false
booking_sample_0859,104304,City Hotel,0,75,2017,January,2,8,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,D,D,0,No Deposit,330,NULL,0,Transient-Party,67,0,2,Check-Out,2017-01-11,3,false
booking_sample_0860,104384,City Hotel,0,4,2017,January,2,10,0,2,1,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,NULL,405,0,Transient-Party,70,0,0,Check-Out,2017-01-12,2,false
booking_sample_0861,104460,City Hotel,0,342,2017,January,2,12,0,2,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,81.62,0,1,Check-Out,2017-01-14,2,false
booking_sample_0862,104714,City Hotel,0,29,2017,January,3,18,0,3,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient-Party,65,0,0,Check-Out,2017-01-21,3,false
booking_sample_0863,104772,City Hotel,0,143,2017,January,3,20,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,93.6,0,2,Check-Out,2017-01-22,2,false
booking_sample_0864,104789,City Hotel,0,43,2017,January,3,19,0,3,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,85.07,0,1,Check-Out,2017-01-22,3,false
booking_sample_0865,104874,City Hotel,0,64,2017,January,3,19,2,3,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,2,No Deposit,14,NULL,0,Transient,79.2,0,2,Check-Out,2017-01-24,5,false
booking_sample_0866,104933,City Hotel,0,52,2017,January,3,21,2,3,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7,NULL,0,Transient,78.15,0,2,Check-Out,2017-01-26,5,false
booking_sample_0867,104987,City Hotel,0,16,2017,January,4,22,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,60.94,0,1,Check-Out,2017-01-27,5,false
booking_sample_0868,105379,City Hotel,0,17,2017,January,5,30,2,5,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,98.94,0,1,Check-Out,2017-02-06,7,false
booking_sample_0869,105430,City Hotel,0,10,2017,February,6,5,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,3,Check-Out,2017-02-08,3,false
booking_sample_0870,105567,City Hotel,0,25,2017,February,6,10,0,2,2,1,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,90,0,0,Check-Out,2017-02-12,2,true
booking_sample_0871,105716,City Hotel,0,2,2017,February,6,8,2,5,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,57.6,0,1,Check-Out,2017-02-15,7,false
booking_sample_0872,105721,City Hotel,0,19,2017,February,6,11,2,2,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,90.71,0,0,Check-Out,2017-02-15,4,false
booking_sample_0873,105863,City Hotel,0,88,2017,February,7,14,0,3,2,1,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,111.6,0,2,Check-Out,2017-02-17,3,false
booking_sample_0874,105877,City Hotel,0,5,2017,February,7,13,1,3,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,93,0,0,Check-Out,2017-02-17,4,false
booking_sample_0875,105937,City Hotel,0,29,2017,February,7,13,1,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,67.15,0,1,Check-Out,2017-02-18,5,false
booking_sample_0876,106142,City Hotel,0,50,2017,February,7,18,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7,NULL,0,Transient,135.52,0,1,Check-Out,2017-02-22,4,false
booking_sample_0877,106169,City Hotel,0,1,2017,February,8,21,0,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,146,0,1,Check-Out,2017-02-22,1,false
booking_sample_0878,106232,City Hotel,0,8,2017,February,8,20,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,124,0,1,Check-Out,2017-02-23,3,false
booking_sample_0879,106353,City Hotel,0,5,2017,February,7,17,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,102.97,0,0,Check-Out,2017-02-24,7,false
booking_sample_0880,106771,City Hotel,0,5,2017,March,9,2,0,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,K,1,No Deposit,9,NULL,0,Transient-Party,198,0,0,Check-Out,2017-03-03,1,true
booking_sample_0881,106878,City Hotel,0,41,2017,March,9,1,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,2017-03-04,3,true
booking_sample_0882,106958,City Hotel,0,67,2017,March,9,3,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,151.2,0,1,Check-Out,2017-03-05,2,false
booking_sample_0883,107012,City Hotel,0,6,2017,March,9,4,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,98,0,1,Check-Out,2017-03-06,2,false
booking_sample_0884,107105,City Hotel,0,137,2017,March,10,6,1,1,2,0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NULL,0,Transient-Party,80,0,1,Check-Out,2017-03-08,2,false
booking_sample_0885,107175,City Hotel,0,60,2017,March,10,5,2,2,2,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,77,0,2,Check-Out,2017-03-09,4,false
booking_sample_0886,107667,City Hotel,0,211,2017,March,11,13,1,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,85.5,0,1,Check-Out,2017-03-16,3,false
booking_sample_0887,107690,City Hotel,0,21,2017,March,11,15,0,2,1,0,0,SC,DEU,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,92.5,0,0,Check-Out,2017-03-17,2,false
booking_sample_0888,108026,City Hotel,0,17,2017,March,12,20,1,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,9,NULL,0,Transient,148,0,1,Check-Out,2017-03-22,2,false
booking_sample_0889,108168,City Hotel,0,15,2017,March,12,23,0,1,1,0,0,BB,DEU,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,93,0,0,Check-Out,2017-03-24,1,false
booking_sample_0890,108311,City Hotel,0,116,2017,March,12,24,0,2,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient-Party,90,0,0,Check-Out,2017-03-26,2,false
booking_sample_0891,108331,City Hotel,0,116,2017,March,12,24,0,2,2,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient-Party,100,0,1,Check-Out,2017-03-26,2,false
booking_sample_0892,108336,City Hotel,0,104,2017,March,12,19,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20,NULL,0,Transient-Party,75,0,1,Check-Out,2017-03-26,7,false
booking_sample_0893,108423,City Hotel,0,122,2017,March,12,24,1,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,106.2,0,1,Check-Out,2017-03-27,3,false
booking_sample_0894,108502,City Hotel,0,116,2017,March,12,24,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,NULL,0,Transient,100,0,0,Check-Out,2017-03-29,5,false
booking_sample_0895,108591,City Hotel,0,88,2017,March,13,27,1,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,63.36,0,0,Check-Out,2017-03-30,3,false
booking_sample_0896,108808,City Hotel,0,70,2017,March,13,31,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,2017-04-02,2,true
booking_sample_0897,108923,City Hotel,0,77,2017,March,13,31,2,2,2,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,94.05,0,0,Check-Out,2017-04-04,4,false
booking_sample_0898,108956,City Hotel,0,117,2017,April,13,1,2,1,2,0,0,SC,SUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,4,Check-Out,2017-04-04,3,false
booking_sample_0899,109162,City Hotel,0,4,2017,April,14,3,1,3,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,115,0,1,Check-Out,2017-04-07,4,false
booking_sample_0900,109291,City Hotel,0,68,2017,April,14,5,0,4,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,2,No Deposit,NULL,418,0,Transient-Party,110,0,1,Check-Out,2017-04-09,4,false
booking_sample_0901,109422,City Hotel,0,104,2017,April,14,6,2,3,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,101.15,0,0,Check-Out,2017-04-11,5,false
booking_sample_0902,109462,City Hotel,0,84,2017,April,15,10,1,1,1,2,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,110.5,0,1,Check-Out,2017-04-12,2,false
booking_sample_0903,109518,City Hotel,0,29,2017,April,15,11,0,2,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,229,0,3,Check-Out,2017-04-13,2,false
booking_sample_0904,109602,City Hotel,0,70,2017,April,15,11,0,3,3,0,0,HB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,192,0,3,Check-Out,2017-04-14,3,false
booking_sample_0905,109787,City Hotel,0,7,2017,April,15,14,1,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient-Party,156.67,0,0,Check-Out,2017-04-17,3,false
booking_sample_0906,109812,City Hotel,0,143,2017,April,15,15,1,1,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,89.1,0,0,Check-Out,2017-04-17,2,false
booking_sample_0907,109842,City Hotel,0,11,2017,April,15,14,2,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,106,0,1,Check-Out,2017-04-18,4,false
booking_sample_0908,110098,City Hotel,0,79,2017,April,16,19,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,162,0,1,Check-Out,2017-04-22,3,false
booking_sample_0909,110121,City Hotel,0,44,2017,April,16,20,0,3,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,133.33,0,1,Check-Out,2017-04-23,3,false
booking_sample_0910,110201,City Hotel,0,16,2017,April,16,21,0,2,2,0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,124,1,1,Check-Out,2017-04-23,2,false
booking_sample_0911,110591,City Hotel,0,132,2017,April,17,24,1,4,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,99,0,2,Check-Out,2017-04-29,5,false
booking_sample_0912,110752,City Hotel,0,160,2017,April,17,28,1,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,130.5,0,2,Check-Out,2017-05-01,3,false
booking_sample_0913,110793,City Hotel,0,0,2017,May,18,1,1,0,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,160,0,0,Check-Out,2017-05-02,1,false
booking_sample_0914,110821,City Hotel,0,168,2017,April,18,30,2,0,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,166.5,0,2,Check-Out,2017-05-02,2,false
booking_sample_0915,110882,City Hotel,0,144,2017,April,17,27,2,4,2,0,0,BB,NLD,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,124.5,0,0,Check-Out,2017-05-03,6,false
booking_sample_0916,110938,City Hotel,0,102,2017,April,17,29,2,3,2,2,0,BB,NLD,Direct,Direct,0,0,0,F,F,1,No Deposit,NULL,NULL,0,Transient,180,0,1,Check-Out,2017-05-04,5,false
booking_sample_0917,111000,City Hotel,0,137,2017,April,18,30,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,137.7,0,3,Check-Out,2017-05-05,5,false
booking_sample_0918,111272,City Hotel,0,96,2017,May,18,5,1,2,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,230,0,1,Check-Out,2017-05-08,3,false
booking_sample_0919,111504,City Hotel,0,29,2017,May,19,10,0,2,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,4,No Deposit,39,NULL,0,Transient-Party,130,0,0,Check-Out,2017-05-12,2,false
booking_sample_0920,111529,City Hotel,0,13,2017,May,19,9,0,3,2,0,0,BB,CHE,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,160,0,0,Check-Out,2017-05-12,3,false
booking_sample_0921,111537,City Hotel,0,115,2017,May,18,6,2,4,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Transient,89.1,0,0,Check-Out,2017-05-12,6,false
booking_sample_0922,111619,City Hotel,0,58,2017,May,19,12,0,1,2,0,0,HB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,223.2,0,3,Check-Out,2017-05-13,1,false
booking_sample_0923,112009,City Hotel,0,1,2017,May,20,18,0,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27,NULL,0,Transient,109,0,0,Check-Out,2017-05-19,1,false
booking_sample_0924,112044,City Hotel,0,82,2017,May,20,16,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135,0,0,Check-Out,2017-05-19,3,false
booking_sample_0925,112047,City Hotel,0,12,2017,May,19,7,4,8,2,0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,146,0,1,Check-Out,2017-05-19,12,false
booking_sample_0926,112108,City Hotel,0,63,2017,May,20,17,0,3,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,180,0,1,Check-Out,2017-05-20,3,false
booking_sample_0927,112110,City Hotel,0,83,2017,May,19,13,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,146.57,0,0,Check-Out,2017-05-20,7,false
booking_sample_0928,112259,City Hotel,0,108,2017,May,20,18,1,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119.25,0,1,Check-Out,2017-05-22,4,false
booking_sample_0929,112320,City Hotel,0,60,2017,May,20,20,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,162,0,0,Check-Out,2017-05-23,3,false
booking_sample_0930,112496,City Hotel,0,20,2017,May,21,24,0,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,87,NULL,0,Transient-Party,120,0,0,Check-Out,2017-05-25,1,false
booking_sample_0931,112584,City Hotel,0,208,2017,May,21,24,0,2,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,114.4,0,0,Check-Out,2017-05-26,2,false
booking_sample_0932,112590,City Hotel,0,208,2017,May,21,24,0,2,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,114.4,0,0,Check-Out,2017-05-26,2,false
booking_sample_0933,113531,City Hotel,0,8,2017,June,23,8,0,1,1,0,0,HB,UZB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,157,NULL,0,Transient,138.5,0,0,Check-Out,2017-06-09,1,false
booking_sample_0934,113536,City Hotel,0,39,2017,June,23,5,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,145,0,1,Check-Out,2017-06-09,4,false
booking_sample_0935,113554,City Hotel,0,0,2017,June,23,8,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,135,0,0,Check-Out,2017-06-09,1,false
booking_sample_0936,113684,City Hotel,0,234,2017,June,23,8,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,89.1,0,0,Check-Out,2017-06-11,3,false
booking_sample_0937,113716,City Hotel,0,212,2017,June,23,9,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,1,Check-Out,2017-06-11,2,false
booking_sample_0938,113814,City Hotel,0,108,2017,June,23,8,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,161.5,0,0,Check-Out,2017-06-12,4,false
booking_sample_0939,113881,City Hotel,0,4,2017,June,23,10,2,1,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,219.33,0,2,Check-Out,2017-06-13,3,false
booking_sample_0940,113900,City Hotel,0,73,2017,June,24,12,1,1,2,0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168,NULL,0,Transient,80.1,0,1,Check-Out,2017-06-14,2,false
booking_sample_0941,114004,City Hotel,0,40,2017,June,24,15,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9,NULL,0,Transient-Party,230,0,0,Check-Out,2017-06-15,1,false
booking_sample_0942,114085,City Hotel,0,422,2017,June,24,13,0,4,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,3,No Deposit,229,NULL,0,Transient-Party,90,0,1,Check-Out,2017-06-17,4,false
booking_sample_0943,114139,City Hotel,0,0,2017,June,24,12,1,4,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,B,1,No Deposit,9,NULL,0,Transient,6,0,0,Check-Out,2017-06-17,5,true
booking_sample_0944,114203,City Hotel,0,141,2017,June,24,15,0,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient-Party,126,0,0,Check-Out,2017-06-18,3,false
booking_sample_0945,114218,City Hotel,0,40,2017,June,23,10,2,6,2,0,0,HB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,149.75,0,1,Check-Out,2017-06-18,8,false
booking_sample_0946,114333,City Hotel,0,448,2017,June,24,17,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-06-20,3,false
booking_sample_0947,114437,City Hotel,0,54,2017,June,25,19,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,146.67,0,2,Check-Out,2017-06-22,3,false
booking_sample_0948,114453,City Hotel,0,116,2017,June,25,20,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,0,Check-Out,2017-06-22,2,false
booking_sample_0949,114678,City Hotel,0,44,2017,June,24,17,2,6,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,100.7,0,1,Check-Out,2017-06-25,8,false
booking_sample_0950,114707,City Hotel,0,8,2017,June,26,25,1,0,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,200,0,1,Check-Out,2017-06-26,1,false
booking_sample_0951,114728,City Hotel,0,263,2017,June,25,23,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NULL,0,Transient-Party,105,0,1,Check-Out,2017-06-27,4,false
booking_sample_0952,114761,City Hotel,0,396,2017,June,26,25,2,0,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,2017-06-27,2,false
booking_sample_0953,114935,City Hotel,0,87,2017,June,26,28,0,1,2,0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,117,1,1,Check-Out,2017-06-29,1,false
booking_sample_0954,115029,City Hotel,0,54,2017,June,26,26,1,3,2,2,0,BB,POL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,225,0,1,Check-Out,2017-06-30,4,false
booking_sample_0955,115100,City Hotel,0,71,2017,June,26,30,0,2,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,110,0,1,Check-Out,2017-07-02,2,false
booking_sample_0956,115161,City Hotel,0,167,2017,June,26,30,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,112.05,0,1,Check-Out,2017-07-02,2,false
booking_sample_0957,115179,City Hotel,0,198,2017,July,27,2,1,0,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,83,NULL,0,Transient,191.2,0,0,Check-Out,2017-07-03,1,false
booking_sample_0958,115460,City Hotel,0,176,2017,July,27,3,1,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,143.1,0,1,Check-Out,2017-07-06,3,false
booking_sample_0959,115475,City Hotel,0,405,2017,July,27,4,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,91.5,0,0,Check-Out,2017-07-06,2,false
booking_sample_0960,115624,City Hotel,0,133,2017,July,27,8,0,1,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,107.1,0,1,Check-Out,2017-07-09,1,false
booking_sample_0961,115925,City Hotel,0,234,2017,July,28,10,1,2,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,179.1,0,0,Check-Out,2017-07-13,3,false
