pos_charge_id,pms_reservation_id,guest_lookup_key,outlet,charge_amount,charge_timestamp,void_or_adjustment_flag
POS0002913,PMS001452,guest_key_01452,spa_wellness,245,2026-04-10,false
POS0002914,PMS001453,guest_key_01453,spa_wellness,320,2026-10-10,false
POS0002915,PMS001454,guest_key_01454,calabra_rooftop,300,2026-05-08,false
POS0002916,PMS001454,guest_key_01454,palma_lobby_lounge,70,2026-05-07,false
POS0002917,PMS001454,guest_key_01454,palma_lobby_lounge,30,2026-05-06,false
POS0002918,PMS001456,guest_key_01456,spa_wellness,235,2026-06-22,false
POS0002919,PMS001457,,spa_wellness,205,2026-07-12,false
POS0002920,PMS001457,guest_key_01457,spa_wellness,155,2026-07-12,false
POS0002921,PMS001457,guest_key_01457,calabra_rooftop,45,2026-07-14,false
POS0002922,PMS001458,,valet_parking,35,2026-12-12,false
POS0002923,PMS001458,guest_key_01458,in_room_dining,85,2026-12-08,false
POS0002924,PMS001458,guest_key_01458,mini_bar_amenity,55,2026-12-11,false
POS0002925,PMS001458,guest_key_01458,calabra_rooftop,190,2026-12-11,false
POS0002926,PMS001459,guest_key_01459,in_room_dining,145,2026-04-27,false
POS0002927,PMS001459,guest_key_01459,palma_lobby_lounge,190,2026-04-27,false
POS0002928,PMS001459,guest_key_01459,palma_lobby_lounge,190,2026-04-28,false
POS0002929,PMS001460,guest_key_01460,palma_lobby_lounge,155,2026-06-01,false
POS0002930,PMS001460,guest_key_01460,valet_parking,115,2026-06-01,true
POS0002931,,guest_key_01461,valet_parking,35,2026-01-26,false
POS0002932,PMS001462,,spa_wellness,145,2026-06-12,false
POS0002933,PMS001462,guest_key_01462,palma_lobby_lounge,105,2026-06-12,false
POS0002934,PMS001462,guest_key_01462,calabra_rooftop,385,2026-06-12,false
POS0002935,PMS001462,guest_key_01462,palma_lobby_lounge,395,2026-06-12,false
POS0002936,PMS001463,guest_key_01463,valet_parking,50,2026-02-19,false
POS0002937,PMS001463,,spa_wellness,390,2026-02-19,false
POS0002938,PMS001463,guest_key_01463,calabra_rooftop,325,2026-02-19,false
POS0002939,PMS001463,guest_key_01463,valet_parking,165,2026-02-19,false
POS0002940,PMS001465,guest_key_01465,in_room_dining,100,2026-04-13,false
POS0002941,PMS001467,guest_key_01467,spa_wellness,285,2026-12-02,false
POS0002942,PMS001467,guest_key_01467,palma_lobby_lounge,125,2026-12-01,false
POS0002943,PMS001468,guest_key_01468,calabra_rooftop,265,2026-06-20,false
POS0002944,PMS001469,guest_key_01469,valet_parking,30,2026-02-14,false
POS0002945,PMS001469,,valet_parking,105,2026-02-13,false
POS0002946,PMS001470,guest_key_01470,valet_parking,35,2026-10-03,false
POS0002947,PMS001470,guest_key_01470,spa_wellness,215,2026-10-03,false
POS0002948,PMS001471,guest_key_01471,spa_wellness,225,2026-02-27,false
POS0002949,PMS001471,guest_key_01471,spa_wellness,70,2026-02-27,false
POS0002950,PMS001471,guest_key_01471,valet_parking,185,2026-02-26,false
POS0002951,PMS001472,guest_key_01472,calabra_rooftop,220,2026-02-01,false
POS0002952,PMS001474,guest_key_01474,calabra_rooftop,255,2026-05-01,false
POS0002953,PMS001475,guest_key_01475,calabra_rooftop,235,2026-11-14,false
POS0002954,PMS001475,guest_key_01475,spa_wellness,235,2026-11-14,false
POS0002955,PMS001476,guest_key_01476,mini_bar_amenity,110,2026-02-08,false
POS0002956,PMS001476,guest_key_01476,valet_parking,185,2026-02-04,false
POS0002957,PMS001476,guest_key_01476,in_room_dining,85,2026-02-06,false
POS0002958,PMS001477,guest_key_01477,calabra_rooftop,215,2026-02-08,false
POS0002959,PMS001477,guest_key_01477,spa_wellness,330,2026-02-08,true
POS0002960,PMS001479,guest_key_01479,calabra_rooftop,470,2026-07-22,false
POS0002961,PMS001479,guest_key_01479,calabra_rooftop,120,2026-07-24,false
POS0002962,PMS001479,guest_key_01479,palma_lobby_lounge,70,2026-07-23,false
POS0002963,,,valet_parking,55,2026-06-08,false
POS0002964,PMS001480,guest_key_01480,calabra_rooftop,175,2026-06-07,false
POS0002965,PMS001481,guest_key_01481,calabra_rooftop,260,2026-09-05,false
POS0002966,PMS001481,guest_key_01481,in_room_dining,335,2026-09-08,false
POS0002967,PMS001481,guest_key_01481,calabra_rooftop,355,2026-09-06,false
POS0002968,PMS001482,guest_key_01482,palma_lobby_lounge,30,2026-03-08,false
POS0002969,PMS001484,guest_key_01484,calabra_rooftop,270,2026-08-27,true
POS0002970,PMS001484,guest_key_01484,spa_wellness,230,2026-08-28,false
POS0002971,PMS001484,guest_key_01484,palma_lobby_lounge,70,2026-08-29,false
POS0002972,PMS001485,guest_key_01485,calabra_rooftop,45,2026-11-01,false
POS0002973,PMS001486,guest_key_01486,valet_parking,50,2026-03-06,false
POS0002974,PMS001486,guest_key_01486,spa_wellness,365,2026-03-11,false
POS0002975,PMS001486,guest_key_01486,calabra_rooftop,600,2026-03-05,false
POS0002976,PMS001486,guest_key_01486,palma_lobby_lounge,95,2026-03-08,false
POS0002977,PMS001487,guest_key_01487,valet_parking,20,2026-10-24,false
POS0002978,PMS001487,guest_key_01487,calabra_rooftop,190,2026-10-24,false
POS0002979,PMS001488,guest_key_01488,calabra_rooftop,600,2026-09-19,false
POS0002980,PMS001488,guest_key_01488,spa_wellness,250,2026-09-15,false
POS0002981,PMS001489,,valet_parking,95,2026-05-04,false
POS0002982,PMS001489,guest_key_01489,calabra_rooftop,180,2026-05-04,false
POS0002983,PMS001489,guest_key_01489,valet_parking,35,2026-05-04,false
POS0002984,PMS001490,guest_key_01490,in_room_dining,370,2026-11-28,false
POS0002985,PMS001490,guest_key_01490,in_room_dining,210,2026-11-27,false
POS0002986,PMS001490,guest_key_01490,calabra_rooftop,190,2026-11-27,false
POS0002987,PMS001492,guest_key_01492,palma_lobby_lounge,20,2026-09-07,false
POS0002988,PMS001492,guest_key_01492,in_room_dining,520,2026-09-09,false
POS0002989,PMS001492,,mini_bar_amenity,55,2026-09-06,false
POS0002990,PMS001492,guest_key_01492,calabra_rooftop,115,2026-09-07,false
POS0002991,PMS001493,,calabra_rooftop,120,2026-08-09,false
POS0002992,PMS001494,guest_key_01494,valet_parking,85,2026-12-28,false
POS0002993,PMS001494,guest_key_01494,in_room_dining,55,2026-12-28,false
POS0002994,PMS001494,guest_key_01494,valet_parking,70,2026-12-28,false
POS0002995,PMS001494,guest_key_01494,palma_lobby_lounge,30,2026-12-28,false
POS0002996,PMS001495,guest_key_01495,palma_lobby_lounge,50,2026-01-07,false
POS0002997,PMS001495,guest_key_01495,in_room_dining,130,2026-01-07,false
POS0002998,PMS001496,guest_key_01496,valet_parking,155,2026-06-18,false
POS0002999,PMS001496,guest_key_01496,palma_lobby_lounge,110,2026-06-17,false
POS0003000,PMS001496,guest_key_01496,calabra_rooftop,90,2026-06-17,false
POS0003001,PMS001496,guest_key_01496,spa_wellness,280,2026-06-17,true
POS0003002,PMS001499,guest_key_01499,palma_lobby_lounge,70,2026-04-18,false
POS0003003,PMS001499,guest_key_01499,spa_wellness,155,2026-04-18,false
POS0003004,PMS001499,guest_key_01499,calabra_rooftop,340,2026-04-17,false
POS0003005,PMS001500,guest_key_01500,palma_lobby_lounge,70,2026-06-20,false
POS0003006,PMS001500,guest_key_01500,palma_lobby_lounge,65,2026-06-22,false
POS0003007,PMS001500,guest_key_01500,spa_wellness,900,2026-06-22,false
POS0003008,PMS001500,guest_key_01500,calabra_rooftop,170,2026-06-21,false
POS0003009,PMS001503,guest_key_01503,calabra_rooftop,170,2026-05-11,false
POS0003010,PMS001504,guest_key_01504,palma_lobby_lounge,180,2026-02-04,false
POS0003011,PMS001504,guest_key_01504,mini_bar_amenity,100,2026-02-03,false
POS0003012,PMS001504,guest_key_01504,palma_lobby_lounge,70,2026-02-03,false
POS0003013,PMS001505,guest_key_01505,calabra_rooftop,320,2026-05-23,false
POS0003014,,guest_key_01505,palma_lobby_lounge,115,2026-05-23,false
POS0003015,PMS001505,guest_key_01505,in_room_dining,50,2026-05-24,false
POS0003016,PMS001505,,calabra_rooftop,165,2026-05-24,false
POS0003017,PMS001506,guest_key_01506,valet_parking,100,2026-07-04,false
POS0003018,PMS001506,guest_key_01506,palma_lobby_lounge,70,2026-07-04,false
POS0003019,PMS001506,guest_key_01506,calabra_rooftop,560,2026-07-04,false
POS0003020,PMS001507,,in_room_dining,160,2026-03-02,false
POS0003021,PMS001508,guest_key_01508,spa_wellness,320,2026-10-27,false
POS0003022,PMS001509,guest_key_01509,valet_parking,60,2026-12-01,false
POS0003023,PMS001509,,palma_lobby_lounge,130,2026-12-04,false
POS0003024,PMS001509,guest_key_01509,calabra_rooftop,285,2026-12-04,false
POS0003025,PMS001509,guest_key_01509,calabra_rooftop,150,2026-12-02,false
POS0003026,PMS001510,guest_key_01510,valet_parking,95,2026-05-09,true
POS0003027,PMS001511,guest_key_01511,calabra_rooftop,130,2026-06-23,false
POS0003028,,,mini_bar_amenity,55,2026-06-23,false
POS0003029,PMS001511,guest_key_01511,calabra_rooftop,220,2026-06-23,false
POS0003030,PMS001511,guest_key_01511,palma_lobby_lounge,95,2026-06-23,false
POS0003031,PMS001512,guest_key_01512,in_room_dining,35,2026-05-28,false
POS0003032,PMS001512,guest_key_01512,calabra_rooftop,110,2026-05-28,false
POS0003033,PMS001513,guest_key_01513,palma_lobby_lounge,75,2026-05-06,false
POS0003034,PMS001513,guest_key_01513,calabra_rooftop,210,2026-05-06,false
POS0003035,PMS001514,guest_key_01514,calabra_rooftop,270,2026-07-28,false
POS0003036,PMS001516,,palma_lobby_lounge,110,2026-12-26,false
POS0003037,PMS001516,guest_key_01516,palma_lobby_lounge,225,2026-12-26,false
POS0003038,PMS001516,guest_key_01516,palma_lobby_lounge,110,2026-12-26,false
POS0003039,PMS001516,guest_key_01516,spa_wellness,320,2026-12-25,false
POS0003040,PMS001517,guest_key_01517,palma_lobby_lounge,40,2026-10-10,false
POS0003041,PMS001517,guest_key_01517,in_room_dining,115,2026-10-10,false
POS0003042,PMS001517,guest_key_01517,palma_lobby_lounge,120,2026-10-08,false
POS0003043,PMS001517,guest_key_01517,calabra_rooftop,290,2026-10-08,false
POS0003044,PMS001519,guest_key_01519,spa_wellness,285,2026-10-25,false
POS0003045,PMS001519,guest_key_01519,palma_lobby_lounge,145,2026-10-25,false
POS0003046,PMS001519,guest_key_01519,calabra_rooftop,575,2026-10-25,false
POS0003047,PMS001520,guest_key_01520,calabra_rooftop,100,2026-01-18,false
POS0003048,PMS001521,,spa_wellness,265,2026-11-20,false
POS0003049,PMS001521,guest_key_01521,valet_parking,85,2026-11-21,false
POS0003050,PMS001523,guest_key_01523,in_room_dining,265,2026-11-10,false
POS0003051,,guest_key_01523,palma_lobby_lounge,45,2026-11-09,false
POS0003052,PMS001524,guest_key_01524,valet_parking,50,2026-09-06,false
POS0003053,PMS001524,guest_key_01524,spa_wellness,245,2026-09-06,false
POS0003054,PMS001524,guest_key_01524,in_room_dining,170,2026-09-06,false
POS0003055,PMS001525,guest_key_01525,mini_bar_amenity,40,2026-01-18,false
POS0003056,PMS001525,guest_key_01525,palma_lobby_lounge,35,2026-01-19,false
POS0003057,PMS001525,guest_key_01525,mini_bar_amenity,80,2026-01-19,false
POS0003058,PMS001525,guest_key_01525,mini_bar_amenity,75,2026-01-19,false
POS0003059,PMS001526,guest_key_01526,calabra_rooftop,445,2026-01-22,false
POS0003060,,guest_key_01526,spa_wellness,640,2026-01-21,false
POS0003061,PMS001526,guest_key_01526,palma_lobby_lounge,140,2026-01-21,false
POS0003062,PMS001526,guest_key_01526,in_room_dining,130,2026-01-21,false
POS0003063,PMS001527,,calabra_rooftop,300,2026-05-14,false
POS0003064,PMS001527,guest_key_01527,calabra_rooftop,150,2026-05-14,false
POS0003065,PMS001528,guest_key_01528,calabra_rooftop,250,2026-07-30,false
POS0003066,PMS001528,guest_key_01528,palma_lobby_lounge,395,2026-07-31,false
POS0003067,PMS001529,guest_key_01529,calabra_rooftop,580,2026-10-09,false
POS0003068,PMS001529,guest_key_01529,in_room_dining,220,2026-10-08,false
POS0003069,PMS001529,guest_key_01529,palma_lobby_lounge,125,2026-10-07,false
POS0003070,PMS001529,guest_key_01529,valet_parking,25,2026-10-07,false
POS0003071,PMS001530,guest_key_01530,palma_lobby_lounge,75,2026-07-30,false
POS0003072,PMS001530,guest_key_01530,in_room_dining,195,2026-07-29,false
POS0003073,PMS001530,guest_key_01530,valet_parking,50,2026-07-31,false
POS0003074,PMS001532,,palma_lobby_lounge,175,2026-09-18,false
POS0003075,PMS001533,guest_key_01533,palma_lobby_lounge,245,2026-05-04,false
POS0003076,PMS001534,guest_key_01534,valet_parking,20,2026-09-28,false
POS0003077,PMS001534,guest_key_01534,palma_lobby_lounge,175,2026-09-28,false
POS0003078,,guest_key_01535,palma_lobby_lounge,65,2026-11-27,false
POS0003079,,,calabra_rooftop,70,2026-08-12,false
POS0003080,PMS001537,guest_key_01537,mini_bar_amenity,20,2026-09-05,false
POS0003081,PMS001539,guest_key_01539,calabra_rooftop,205,2026-04-19,false
POS0003082,PMS001539,guest_key_01539,calabra_rooftop,260,2026-04-19,false
POS0003083,PMS001539,guest_key_01539,calabra_rooftop,115,2026-04-19,false
POS0003084,PMS001539,guest_key_01539,in_room_dining,100,2026-04-19,false
POS0003085,PMS001540,guest_key_01540,calabra_rooftop,45,2026-10-11,false
POS0003086,PMS001540,guest_key_01540,spa_wellness,150,2026-10-10,false
POS0003087,PMS001541,guest_key_01541,calabra_rooftop,325,2026-02-05,false
POS0003088,PMS001542,guest_key_01542,spa_wellness,260,2026-11-01,false
POS0003089,PMS001542,guest_key_01542,in_room_dining,320,2026-10-30,false
POS0003090,PMS001542,,valet_parking,70,2026-10-29,false
POS0003091,PMS001542,guest_key_01542,palma_lobby_lounge,80,2026-10-30,false
POS0003092,PMS001544,guest_key_01544,calabra_rooftop,115,2026-11-28,false
POS0003093,PMS001544,,spa_wellness,340,2026-11-28,false
POS0003094,PMS001544,guest_key_01544,calabra_rooftop,235,2026-11-28,false
POS0003095,PMS001545,guest_key_01545,calabra_rooftop,230,2026-12-26,false
POS0003096,PMS001546,guest_key_01546,spa_wellness,225,2026-11-19,false
POS0003097,PMS001546,guest_key_01546,calabra_rooftop,700,2026-11-19,false
POS0003098,PMS001547,guest_key_01547,mini_bar_amenity,50,2026-06-19,false
POS0003099,PMS001548,guest_key_01548,palma_lobby_lounge,20,2026-06-02,false
POS0003100,PMS001549,guest_key_01549,valet_parking,105,2026-07-14,false
POS0003101,PMS001549,,calabra_rooftop,345,2026-07-14,true
POS0003102,PMS001549,guest_key_01549,calabra_rooftop,110,2026-07-14,false
POS0003103,PMS001549,guest_key_01549,palma_lobby_lounge,105,2026-07-14,true
POS0003104,PMS001551,guest_key_01551,palma_lobby_lounge,135,2026-08-01,false
POS0003105,PMS001551,guest_key_01551,calabra_rooftop,210,2026-08-03,false
POS0003106,PMS001552,guest_key_01552,valet_parking,90,2026-09-25,false
POS0003107,PMS001553,guest_key_01553,calabra_rooftop,120,2026-02-28,false
POS0003108,PMS001555,guest_key_01555,spa_wellness,260,2026-12-31,false
POS0003109,,guest_key_01555,in_room_dining,165,2027-01-03,false
POS0003110,PMS001555,guest_key_01555,calabra_rooftop,650,2027-01-02,false
POS0003111,PMS001555,guest_key_01555,calabra_rooftop,195,2027-01-03,false
POS0003112,PMS001556,guest_key_01556,valet_parking,65,2026-07-01,false
POS0003113,PMS001556,guest_key_01556,calabra_rooftop,145,2026-07-01,false
POS0003114,PMS001556,guest_key_01556,calabra_rooftop,405,2026-07-02,false
POS0003115,PMS001556,guest_key_01556,in_room_dining,100,2026-07-02,false
POS0003116,,guest_key_01557,calabra_rooftop,105,2026-10-29,false
POS0003117,PMS001557,guest_key_01557,valet_parking,85,2026-10-29,false
POS0003118,PMS001557,guest_key_01557,spa_wellness,510,2026-10-28,false
POS0003119,PMS001558,,spa_wellness,335,2026-08-06,false
POS0003120,PMS001559,guest_key_01559,calabra_rooftop,70,2026-01-21,false
POS0003121,PMS001559,guest_key_01559,palma_lobby_lounge,145,2026-01-21,false
POS0003122,PMS001560,,palma_lobby_lounge,135,2026-02-03,false
POS0003123,PMS001560,guest_key_01560,calabra_rooftop,225,2026-02-03,false
POS0003124,PMS001560,guest_key_01560,calabra_rooftop,235,2026-02-03,false
POS0003125,PMS001560,guest_key_01560,calabra_rooftop,145,2026-02-03,false
POS0003126,PMS001562,guest_key_01562,spa_wellness,155,2026-10-17,false
POS0003127,PMS001562,guest_key_01562,mini_bar_amenity,20,2026-10-19,false
POS0003128,PMS001562,guest_key_01562,spa_wellness,225,2026-10-19,false
POS0003129,PMS001562,guest_key_01562,palma_lobby_lounge,115,2026-10-17,false
POS0003130,PMS001565,guest_key_01565,valet_parking,30,2026-05-15,false
POS0003131,PMS001565,guest_key_01565,calabra_rooftop,100,2026-05-14,false
POS0003132,PMS001565,guest_key_01565,calabra_rooftop,120,2026-05-15,false
POS0003133,PMS001565,guest_key_01565,spa_wellness,195,2026-05-15,false
POS0003134,PMS001566,guest_key_01566,calabra_rooftop,345,2026-06-16,false
POS0003135,PMS001566,guest_key_01566,spa_wellness,50,2026-06-15,false
POS0003136,PMS001566,guest_key_01566,calabra_rooftop,160,2026-06-15,false
POS0003137,PMS001567,guest_key_01567,in_room_dining,35,2026-10-31,false
POS0003138,PMS001567,guest_key_01567,calabra_rooftop,265,2026-10-30,false
POS0003139,PMS001567,guest_key_01567,valet_parking,85,2026-10-30,false
POS0003140,PMS001568,guest_key_01568,palma_lobby_lounge,150,2026-02-18,false
POS0003141,PMS001568,guest_key_01568,palma_lobby_lounge,135,2026-02-17,false
POS0003142,PMS001568,guest_key_01568,mini_bar_amenity,70,2026-02-17,false
POS0003143,PMS001568,guest_key_01568,calabra_rooftop,135,2026-02-17,false
POS0003144,PMS001569,guest_key_01569,spa_wellness,110,2026-07-26,true
POS0003145,PMS001569,guest_key_01569,calabra_rooftop,140,2026-07-26,false
POS0003146,PMS001570,guest_key_01570,palma_lobby_lounge,100,2026-03-03,false
POS0003147,PMS001572,guest_key_01572,spa_wellness,170,2026-08-18,false
POS0003148,PMS001573,guest_key_01573,calabra_rooftop,260,2026-05-03,false
POS0003149,PMS001573,guest_key_01573,valet_parking,190,2026-05-02,false
POS0003150,PMS001573,guest_key_01573,spa_wellness,270,2026-05-03,false
POS0003151,PMS001573,guest_key_01573,valet_parking,175,2026-05-03,false
POS0003152,PMS001574,,palma_lobby_lounge,30,2026-03-28,false
POS0003153,PMS001574,guest_key_01574,calabra_rooftop,255,2026-03-28,false
POS0003154,PMS001574,guest_key_01574,mini_bar_amenity,40,2026-03-27,false
POS0003155,PMS001574,guest_key_01574,calabra_rooftop,285,2026-03-28,false
POS0003156,PMS001575,,palma_lobby_lounge,100,2026-01-16,false
POS0003157,PMS001576,guest_key_01576,calabra_rooftop,700,2026-10-30,false
POS0003158,PMS001576,guest_key_01576,palma_lobby_lounge,45,2026-11-02,false
POS0003159,PMS001576,guest_key_01576,palma_lobby_lounge,165,2026-11-01,false
POS0003160,PMS001578,guest_key_01578,in_room_dining,220,2026-12-28,false
POS0003161,PMS001578,guest_key_01578,in_room_dining,70,2026-12-28,false
POS0003162,PMS001581,guest_key_01581,calabra_rooftop,115,2026-09-21,false
POS0003163,PMS001581,guest_key_01581,mini_bar_amenity,50,2026-09-23,true
POS0003164,PMS001582,guest_key_01582,valet_parking,70,2026-06-30,true
POS0003165,PMS001582,guest_key_01582,in_room_dining,120,2026-06-30,false
POS0003166,PMS001582,guest_key_01582,calabra_rooftop,115,2026-06-30,false
POS0003167,PMS001582,guest_key_01582,calabra_rooftop,260,2026-06-30,false
POS0003168,,guest_key_01583,in_room_dining,560,2026-04-01,false
POS0003169,PMS001583,guest_key_01583,palma_lobby_lounge,40,2026-04-01,false
POS0003170,PMS001583,guest_key_01583,mini_bar_amenity,20,2026-04-01,false
POS0003171,PMS001583,guest_key_01583,mini_bar_amenity,30,2026-04-01,false
POS0003172,PMS001584,guest_key_01584,calabra_rooftop,80,2026-05-29,false
POS0003173,PMS001585,guest_key_01585,calabra_rooftop,170,2026-05-12,false
POS0003174,PMS001585,guest_key_01585,mini_bar_amenity,70,2026-05-17,false
POS0003175,PMS001585,guest_key_01585,calabra_rooftop,255,2026-05-11,false
POS0003176,,guest_key_01586,calabra_rooftop,135,2026-01-14,false
POS0003177,PMS001586,guest_key_01586,palma_lobby_lounge,240,2026-01-13,false
POS0003178,PMS001587,,valet_parking,45,2026-07-10,false
POS0003179,PMS001587,guest_key_01587,spa_wellness,190,2026-07-09,false
POS0003180,PMS001589,guest_key_01589,in_room_dining,85,2026-07-07,false
POS0003181,PMS001590,guest_key_01590,valet_parking,110,2026-07-22,false
